is_preflop,num_opponents,equity,pot_odds,stack_pot_ratio,bet_raise_available,check_call_available,action
0.0,1.0,0.23249999999999998,0.0,37.6,1.0,1.0,1
0.0,1.0,0.17250000000000001,0.0,37.6,1.0,1.0,1
0.0,1.0,0.64,0.0,37.6,1.0,1.0,1
1.0,7.0,0.17687499999999998,0.47297297297297297,0.0,1.0,1.0,4
1.0,6.0,0.4957142857142857,0.37037037037037035,30.294117647058826,1.0,1.0,4
0.0,1.0,0.8174999999999999,0.29850746268656714,10.53191489361702,1.0,1.0,4
0.0,1.0,0.865,0.37453183520599254,2.3652694610778444,1.0,1.0,4
0.0,1.0,0.84,0.23668639053254437,0.710594315245478,1.0,1.0,4
1.0,4.0,0.269,0.2285714285714286,4.777777777777778,1.0,1.0,4
0.0,3.0,0.57375,0.20833333333333331,2.0,1.0,1.0,4
1.0,3.0,0.44625,0.425531914893617,21.296296296296294,1.0,1.0,4
0.0,1.0,0.73,0.24390243902439027,8.951612903225806,1.0,1.0,4
0.0,1.0,0.66,0.0,6.7682926829268295,1.0,1.0,1
0.0,1.0,0.615,0.0,6.7682926829268295,1.0,1.0,1
1.0,2.0,0.3933333333333333,0.25,6.733333333333333,1.0,1.0,2
0.0,1.0,0.4375,0.0,6.733333333333333,1.0,1.0,1
0.0,1.0,0.29500000000000004,0.0,6.733333333333333,1.0,1.0,1
0.0,1.0,0.28250000000000003,0.0,6.733333333333333,1.0,1.0,1
1.0,2.0,0.325,0.19999999999999998,72.75,1.0,1.0,2
0.0,1.0,0.835,0.28846153846153844,23.054054054054053,1.0,1.0,4
0.0,1.0,0.785,0.15103189493433397,0.0,1.0,1.0,4
1.0,3.0,0.1675,0.29411764705882354,17.833333333333332,1.0,1.0,2
0.0,3.0,0.3375,0.2916666666666667,5.882352941176471,1.0,1.0,4
0.0,1.0,0.71,0.14705882352941177,3.2758620689655173,1.0,1.0,4
0.0,1.0,0.6950000000000001,0.11363636363636363,2.307692307692308,1.0,1.0,4
1.0,4.0,0.195,0.425531914893617,3.9629629629629624,1.0,1.0,4
0.0,1.0,0.89,0.2298850574712644,1.298507462686567,1.0,1.0,4
0.0,1.0,0.905,0.16194331983805668,0.033816425120772944,1.0,1.0,4
0.0,1.0,0.92,0.0,0.0,1.0,1.0,1
1.0,1.0,0.535,0.0,67.4,1.0,1.0,1
0.0,1.0,0.665,0.0,67.4,1.0,1.0,1
0.0,1.0,0.5800000000000001,0.0,67.4,1.0,1.0,1
0.0,1.0,0.6675,0.3333333333333333,33.2,1.0,1.0,4
1.0,3.0,0.58,0.36,16.09375,1.0,1.0,4
0.0,1.0,0.85,0.2577319587628866,6.805555555555555,1.0,1.0,4
0.0,1.0,0.86,0.0,3.163265306122449,1.0,1.0,1
0.0,1.0,0.84,0.0,1.595330739299611,1.0,1.0,1
0.0,1.0,0.96,0.23235613463626492,0.0,1.0,1.0,4
1.0,4.0,0.342,0.29411764705882354,61.5,1.0,1.0,2
1.0,1.0,0.5525,0.0,19.675675675675674,1.0,1.0,1
0.0,1.0,0.425,0.0,19.675675675675674,1.0,1.0,1
0.0,1.0,0.295,0.0,19.675675675675674,1.0,1.0,1
0.0,1.0,0.9774999999999999,0.30927835051546393,10.417910447761193,1.0,1.0,4
1.0,1.0,0.4925,0.0,24.624999999999996,1.0,1.0,1
0.0,1.0,0.45,0.0,24.624999999999996,1.0,1.0,1
0.0,1.0,0.46,0.0,12.46774193548387,1.0,1.0,1
0.0,1.0,0.44,0.0,12.46774193548387,1.0,1.0,1
0.0,1.0,0.38,0.19607843137254904,9.182926829268293,1.0,1.0,4
1.0,2.0,0.36166666666666664,0.37142857142857144,21.499999999999996,1.0,1.0,4
1.0,1.0,0.6924999999999999,0.0,8.418181818181818,1.0,1.0,1
0.0,1.0,0.685,0.0,8.418181818181818,1.0,1.0,1
0.0,1.0,0.6275,0.0,4.663157894736842,1.0,1.0,1
0.0,1.0,0.775,0.0,3.1333333333333333,1.0,1.0,1
1.0,1.0,0.515,0.0,48.50000000000001,1.0,1.0,1
0.0,1.0,0.62,0.0,48.50000000000001,1.0,1.0,1
0.0,1.0,0.97,0.3125,26.0,1.0,1.0,4
0.0,1.0,0.985,0.32608695652173914,8.741935483870968,1.0,1.0,4
1.0,1.0,0.545,0.0,39.5,1.0,1.0,1
0.0,1.0,0.62,0.0,39.5,1.0,1.0,1
0.0,1.0,0.5650000000000001,0.0,39.5,1.0,1.0,1
0.0,1.0,0.54,0.0,39.5,1.0,1.0,1
1.0,4.0,0.164,0.15,1.3882352941176472,1.0,1.0,2
0.0,4.0,0.436,0.0,1.1800000000000002,1.0,1.0,1
0.0,4.0,0.95,0.3511904761904762,0.0,1.0,1.0,4
1.0,1.0,0.5525,0.0,49.5,1.0,1.0,1
0.0,1.0,0.68,0.0,49.5,1.0,1.0,1
0.0,1.0,0.7374999999999999,0.0,49.5,1.0,1.0,1
0.0,1.0,0.68,0.0,49.5,1.0,1.0,1
1.0,2.0,0.43666666666666665,0.0,14.577777777777776,1.0,1.0,1
0.0,2.0,0.29,0.0,14.577777777777776,1.0,1.0,1
0.0,2.0,0.25,0.0,14.577777777777776,1.0,1.0,1
0.0,2.0,0.125,0.0,14.577777777777776,1.0,1.0,1
1.0,4.0,0.254,0.29411764705882354,12.833333333333334,1.0,1.0,2
0.0,2.0,0.86,0.0,2.316666666666667,1.0,1.0,1
0.0,2.0,0.91,0.16666666666666666,1.6533333333333333,1.0,1.0,4
0.0,1.0,0.955,0.0,0.8,1.0,1.0,1
1.0,3.0,0.43875,0.375,9.8,1.0,1.0,4
0.0,2.0,0.6966666666666667,0.28846153846153844,2.2432432432432434,1.0,1.0,4
0.0,1.0,0.8524999999999999,0.0,1.5961538461538463,1.0,1.0,1
0.0,1.0,0.8025,0.0,1.5961538461538463,1.0,1.0,1
1.0,1.0,0.46,0.0,40.91666666666667,1.0,1.0,1
0.0,1.0,0.5625,0.3125,21.863636363636363,1.0,1.0,4
0.0,1.0,0.3925,0.0,15.03125,1.0,1.0,1
0.0,1.0,0.3375,0.0,7.516129032258065,1.0,1.0,1
0.0,1.0,0.98,0.0,7.516129032258065,1.0,1.0,1
1.0,1.0,0.5125,0.25,36.4,1.0,1.0,4
1.0,1.0,0.5075,0.0,6.45,1.0,1.0,1
0.0,1.0,0.5650000000000001,0.3,3.257142857142857,1.0,1.0,4
1.0,4.0,0.213,0.2,10.365384615384615,1.0,1.0,2
0.0,2.0,0.84,0.30386740331491713,1.5833333333333333,1.0,1.0,4
0.0,1.0,0.88,0.3193612774451098,0.1158357771260997,1.0,1.0,4
0.0,1.0,0.935,0.0,0.0,1.0,1.0,1
1.0,2.0,0.23666666666666666,0.0,36.13333333333333,1.0,1.0,1
0.0,2.0,0.13333333333333333,0.0,36.13333333333333,1.0,1.0,1
0.0,2.0,0.27166666666666667,0.0,36.13333333333333,1.0,1.0,1
